,Time,Data,tire id,lib ver,sensor ver,receiver ver,pressure,z-axis,x-axis,volt (V),temp (°C),frame id,crc,rssi,period(ms)
1068,10-30 11:08:51:372,"[KUMHO110087A91543246B000100E900FBB052C0046A00AC]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49156,0,-84,10337
1069,10-30 11:08:51:867,"[KUMHO110087A90C9C246B000200E500FCB05349DC6A00A4]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.211,2.98,28,18908,0,-92,10065
1070,10-30 11:08:52:938,"[KUMHO110087A90D9A246B0001010B00FCB0531F426A00B1]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,28,8002,0,-79,10018
1071,10-30 11:08:54:200,"[KUMHO110087A91CB2246B0002011C0100B04F1E7A6A00A1]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,24,7802,0,-95,10225
1072,10-30 11:08:55:526,"[KUMHO110087A90C9E246B000200E400FCB05308EB6A00A9]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2283,0,-87,10273
1073,10-30 11:08:56:293,"[KUMHO110087A91C14246B000100E400FCAF521F916A00AF]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.211,2.97,27,8081,0,-81,10049
1074,10-30 11:08:56:692,"[KUMHO110087A91B39246B0002010D00FBAF53B6F16A00A6]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28,46833,0,-90,10144
1075,10-30 11:08:57:459,"[KUMHO110087A90C87246B000100E400FDB053394F6A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.172,2.98,28,14671,0,-85,10112
1076,10-30 11:08:57:971,"[KUMHO110087A90C04246B000100F700FDB05233596A00A8]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13145,0,-88,10129
1077,10-30 11:08:58:913,"[KUMHO110087A90C83246B000100E000FBAF52111A6A00AE]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4378,0,-82,10225
1078,10-30 11:08:59:472,"[KUMHO110087A90D98246B0001010D00FD9F521BFC6A00A5]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7164,0,-91,10113
1079,10-30 11:09:00:255,"[KUMHO110087A90CCF246B000200E000FBAB51A7FA6A00A9]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.686,-0.25,2.93,26,43002,0,-87,10081
1080,10-30 11:09:00:575,"[KUMHO110087A92031246B000200E100FAAF5372F46A00A8]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.289,2.97,28,29428,0,-88,10225
1081,10-30 11:09:01:725,"[KUMHO110087A91543246B000100E900FBB052C0056A00AC]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49157,0,-84,10352
1082,10-30 11:09:01:917,"[KUMHO110087A90C9C246B000200E500FBB05349DD6A00A9]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18909,0,-87,10050
1083,10-30 11:09:02:955,"[KUMHO110087A90D9A246B0001010B00FBB0531F436A00AF]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,28,8003,0,-81,10017
1084,10-30 11:09:04:409,"[KUMHO110087A91CB2246B0002011C0100B04F1E7B6A00A7]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,24,7803,0,-89,10208
1085,10-30 11:09:05:799,"[KUMHO110087A90C9E246B000200E400FDB05308EC6A00A9]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.172,2.98,28,2284,0,-87,10272
1086,10-30 11:09:06:358,"[KUMHO110087A91C14246B000100E400FDAF521F926A00AF]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.172,2.97,27,8082,0,-81,10065
1087,10-30 11:09:06:836,"[KUMHO110087A91B39246B0002010E00FCAF53B6F26A00A7]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.211,2.97,28,46834,0,-89,10144
1088,10-30 11:09:07:556,"[KUMHO110087A90C87246B000100E400FDB05339506A00AC]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.172,2.98,28,14672,0,-84,10097
1089,10-30 11:09:08:099,"[KUMHO110087A90C04246B000100F700FDB052335A6A00A7]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13146,0,-89,10128
1090,10-30 11:09:09:138,"[KUMHO110087A90C83246B000100E000FAAF52111B6A00AF]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.289,2.97,27,4379,0,-81,10224
1091,10-30 11:09:09:585,"[KUMHO110087A90D98246B0001010E00FD9F521BFD6A00A5]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.172,2.81,27,7165,0,-91,10113
1092,10-30 11:09:10:352,"[KUMHO110087A90CCF246B000200E100FBAB51A7FB6A00AE]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26,43003,0,-82,10096
1093,10-30 11:09:10:815,"[KUMHO110087A92031246B000100E100FBAF5372F56A00A6]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29429,0,-90,10240
1094,10-30 11:09:11:982,"[KUMHO110087A90C9C246B000200E500FBB05349DE6A00A9]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18910,0,-87,10064
1095,10-30 11:09:12:062,"[KUMHO110087A91543246B000100E900FBB052C0066A00AD]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49158,0,-83,10337
1096,10-30 11:09:12:988,"[KUMHO110087A90D9A246B0001010B00FCB0531F446A00AF]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,28,8004,0,-81,10033
1097,10-30 11:09:14:634,"[KUMHO110087A91CB2246B0002011B0100B04F1E7C6A00A9]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7804,0,-87,10225
1098,10-30 11:09:16:087,"[KUMHO110087A90C9E246B000200E400FCB05308ED6A00A8]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2285,0,-88,10288
1099,10-30 11:09:16:408,"[KUMHO110087A91C14246B000100E400FDAF521F936A00AF]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.172,2.97,27,8083,0,-81,10049
1100,10-30 11:09:16:966,"[KUMHO110087A91B39246B0002010E00FBAF53B6F36A00A6]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46835,0,-90,10129
1101,10-30 11:09:17:669,"[KUMHO110087A90C87246B000100E400FCB05339516A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.211,2.98,28,14673,0,-85,10112
1102,10-30 11:09:18:213,"[KUMHO110087A90C04246B000100F800FDAF52335B6A00A6]
",87A90C04,24,1.0.7,1.0.6,0,-0.854,-0.172,2.97,27,13147,0,-90,10114
1103,10-30 11:09:19:363,"[KUMHO110087A90C83246B000100E000FBAF52111C6A00AF]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4380,0,-81,10224
1104,10-30 11:09:19:714,"[KUMHO110087A90D98246B0001010D00FD9F521BFE6A00A4]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7166,0,-92,10128
1105,10-30 11:09:20:433,"[KUMHO110087A90CCF246B000200E000FAAB51A7FC6A00AC]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.686,-0.289,2.93,26,43004,0,-84,10081
1106,10-30 11:09:21:056,"[KUMHO110087A92031246B000100E100FBAF5372F66A00A5]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29430,0,-91,10241
1107,10-30 11:09:22:047,"[KUMHO110087A90C9C246B000100E500FBB05349DF6A00A7]
",87A90C9C,24,1.0.7,1.0.6,0,-3.096,-0.25,2.98,28,18911,0,-89,10065
1108,10-30 11:09:22:399,"[KUMHO110087A91543246B000100E900FBAF52C0076A00AC]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.97,27,49159,0,-84,10336
1109,10-30 11:09:23:006,"[KUMHO110087A90D9A246B0001010B00FCB0531F456A00AE]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,28,8005,0,-82,10017
1110,10-30 11:09:24:843,"[KUMHO110087A91CB2246B0002011C0100B04F1E7D6A009F]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,24,7805,0,-97,10208
1111,10-30 11:09:26:360,"[KUMHO110087A90C9E246B000200E400FCB05308EE6A00A8]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2286,0,-88,10272
1112,10-30 11:09:26:473,"[KUMHO110087A91C14246B000100E500FCAF521F946A00AF]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,27,8084,0,-81,10065
1113,10-30 11:09:27:127,"[KUMHO110087A91B39246B0002010E00FCAF53B6F46A00A8]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.211,2.97,28,46836,0,-88,10160
1114,10-30 11:09:27:766,"[KUMHO110087A90C87246B000200E400FCB05339526A00A9]
",87A90C87,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,14674,0,-87,10097
1115,10-30 11:09:28:342,"[KUMHO110087A90C04246B000100F700FDB053335C6A00A6]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,28,13148,0,-90,10129
1116,10-30 11:09:29:603,"[KUMHO110087A90C83246B000100E000FBAF52111D6A00AD]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4381,0,-83,10240
1117,10-30 11:09:29:828,"[KUMHO110087A90D98246B0001010D00FD9F521BFF6A00A4]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7167,0,-92,10113
1118,10-30 11:09:30:514,"[KUMHO110087A90CCF246B000100E100FBAB51A7FD6A00AE]
",87A90CCF,24,1.0.7,1.0.6,0,-3.568,-0.25,2.93,26,43005,0,-82,10080
1119,10-30 11:09:31:297,"[KUMHO110087A92031246B000100E100FBAF5372F76A00A6]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29431,0,-90,10240
1120,10-30 11:09:32:096,"[KUMHO110087A90C9C246B000200E400FBB05349E06A00A9]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.25,2.98,28,18912,0,-87,10049
1121,10-30 11:09:32:735,"[KUMHO110087A91543246B000100E900FBAF52C0086A00AC]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.97,27,49160,0,-84,10336
1122,10-30 11:09:33:023,"[KUMHO110087A90D9A246B0001010B00FCB0531F466A00AE]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,28,8006,0,-82,10017
1123,10-30 11:09:35:068,"[KUMHO110087A11CB2246B0002011B0101B04F1E7E6A0199]
",87A11CB2,24,1.0.7,1.0.6,0.1,3.276,-0.016,2.98,24,7806,1,-103,0
1124,10-30 11:09:36:522,"[KUMHO110087A91C14246B000100E400FCAF521F956A00AF]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.211,2.97,27,8085,0,-81,10049
1125,10-30 11:09:36:633,"[KUMHO110087A90C9E246B000200E400FCB05308EF6A00A6]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2287,0,-90,10272
1126,10-30 11:09:37:256,"[KUMHO110087A91B39246B0002010D00FBAF53B6F56A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28,46837,0,-87,10129
1127,10-30 11:09:37:864,"[KUMHO110087A90C87246B000100E400FDB05339536A00A9]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.172,2.98,28,14675,0,-87,10097
1128,10-30 11:09:38:470,"[KUMHO110087A90C04246B000100F800FDAF52335D6A00A7]
",87A90C04,24,1.0.7,1.0.6,0,-0.854,-0.172,2.97,27,13149,0,-89,10128
1129,10-30 11:09:39:829,"[KUMHO110087A90C83246B000100DF00FBAF52111E6A00AF]
",87A90C83,24,1.0.7,1.0.6,0,-3.804,-0.25,2.97,27,4382,0,-81,10225
1130,10-30 11:09:39:941,"[KUMHO110087A90D98246B0001010D00FC9F521C006A00A6]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.211,2.81,27,7168,0,-90,10113
1131,10-30 11:09:40:596,"[KUMHO110087A90CCF246B000100E000FCAB51A7FE6A00AF]
",87A90CCF,24,1.0.7,1.0.6,0,-3.686,-0.211,2.93,26,43006,0,-81,10081
1132,10-30 11:09:41:522,"[KUMHO110087A92031246B000100E100FBAF5372F86A00A9]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29432,0,-87,10225
1133,10-30 11:09:42:161,"[KUMHO110087A90C9C246B000100E500FBB05349E16A00A6]
",87A90C9C,24,1.0.7,1.0.6,0,-3.096,-0.25,2.98,28,18913,0,-90,10064
1134,10-30 11:09:43:056,"[KUMHO110087A90D9A246B0001010B00FBB0531F476A01AF]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,28,8007,1,-81,10033
1135,10-30 11:09:45:292,"[KUMHO110087A91CB2246B0002011B0100B04F1E7F6A009F]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7807,0,-97,20449
1136,10-30 11:09:46:587,"[KUMHO110087A91C14246B000100E500FCAF521F966A00AF]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,27,8086,0,-81,10065
1137,10-30 11:09:46:906,"[KUMHO110087A90C9E246B000200E400FCB05308F06A00AC]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2288,0,-84,10272
1138,10-30 11:09:47:402,"[KUMHO110087A91B39246B0002010E00FBAF53B6F66A00A8]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46838,0,-88,10145
1139,10-30 11:09:47:977,"[KUMHO110087A90C87246B000100E400FDB05339546A00AC]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.172,2.98,28,14676,0,-84,10113
1140,10-30 11:09:48:584,"[KUMHO110087A90C04246B000100F700FDB052335E6A00A6]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13150,0,-90,10113
1141,10-30 11:09:50:054,"[KUMHO110087A90C83246B000100E000FBAF52111F6A00B0]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4383,0,-80,10224
1142,10-30 11:09:50:677,"[KUMHO110087A90CCF246B000200E000FBAB51A7FF6A00A1]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.686,-0.25,2.93,26,43007,0,-95,10081
1143,10-30 11:09:51:764,"[KUMHO110087A92031246B000100E100FAAF5372F96A00A7]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.289,2.97,28,29433,0,-89,10241
1144,10-30 11:09:52:227,"[KUMHO110087A90C9C246B000200E500FBB05349E26A00A9]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18914,0,-87,10065
1145,10-30 11:09:53:074,"[KUMHO110087A90D9A246B0001010B00FBB0531F486A00AA]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,28,8008,0,-86,10017
1146,10-30 11:09:53:409,"[KUMHO110087A91543246B000100E900FBB052C00A6A00AA]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49162,0,-86,20673
1147,10-30 11:09:55:502,"[KUMHO110087A91CB2246B0002011B0100B04F1E806A00A0]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7808,0,-96,10210
1148,10-30 11:09:56:636,"[KUMHO110087A91C14246B000100E500FCAF521F976A00A9]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,27,8087,0,-87,10049
1149,10-30 11:09:57:179,"[KUMHO110087A90C9E246B000200E300FCB05308F16A00A4]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28,2289,0,-92,10273
1150,10-30 11:09:57:547,"[KUMHO110087A91B39246B0002010E00FBAF53B6F76A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46839,0,-87,10145
1151,10-30 11:09:58:074,"[KUMHO110087A90C87246B000100E400FCB05339556A00AA]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.211,2.98,28,14677,0,-86,10097
1152,10-30 11:09:58:713,"[KUMHO110087A90C04246B000100F700FDB052335F6A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13151,0,-87,10129
1153,10-30 11:10:00:183,"[KUMHO110087A90D98246B0001010E00FD9F521C026A00A6]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.172,2.81,27,7170,0,-90,20242
1154,10-30 11:10:00:279,"[KUMHO110087A90C83246B000100E000FAAF5211206A00B1]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.289,2.97,27,4384,0,-79,10225
1155,10-30 11:10:00:758,"[KUMHO110087A90CCF246B000200E100FBAB51A8006A00AC]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26,43008,0,-84,10081
1156,10-30 11:10:02:004,"[KUMHO110087A92031246B000200E100FBAF5372FA6A00A7]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.97,28,29434,0,-89,10240
1157,10-30 11:10:02:276,"[KUMHO110087A90C9C246B000200E400FCB05349E36A00A8]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,18915,0,-88,10049
1158,10-30 11:10:03:092,"[KUMHO110087A90D9A246B0001010B00FCB0531F496A00A5]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,28,8009,0,-91,10018
1159,10-30 11:10:03:746,"[KUMHO110087A91543246B000100E900FCB052C00B6A00AC]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.211,2.98,27,49163,0,-84,10337
1160,10-30 11:10:05:727,"[KUMHO110087A91CB2246B0002011C0100B04F1E816A009B]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,24,7809,0,-101,10225
1161,10-30 11:10:06:702,"[KUMHO110087A91C14246B000100E500FCAF521F986A00B1]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,27,8088,0,-79,10066
1162,10-30 11:10:07:437,"[KUMHO110087A90C9E246B000200E400FCB05308F26A00A6]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2290,0,-90,10257
1163,10-30 11:10:07:693,"[KUMHO110087A91B39246B0002010E00FBAF53B6F86A00A8]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46840,0,-88,10145
1164,10-30 11:10:08:187,"[KUMHO110087A90C87246B000100E400FCB05339566A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.211,2.98,28,14678,0,-85,10113
1165,10-30 11:10:08:827,"[KUMHO110087A90C04246B000100F700FDAF5233606A00A8]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.97,27,13152,0,-88,10113
1166,10-30 11:10:10:296,"[KUMHO110087A90D98246B0001010E00FD9F521C036A00A5]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.172,2.81,27,7171,0,-91,10113
1167,10-30 11:10:10:504,"[KUMHO110087A90C83246B000100E000FBAF5211216A00AF]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4385,0,-81,10225
1168,10-30 11:10:10:855,"[KUMHO110087A90CCF246B000200E100FBAB51A8016A00AA]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26,43009,0,-86,10096
1169,10-30 11:10:12:245,"[KUMHO110087A92031246B000100E100FAAF5372FB6A00A9]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.289,2.97,28,29435,0,-87,10240
1170,10-30 11:10:12:342,"[KUMHO110087A90C9C246B000200E500FBB05349E46A00A7]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18916,0,-89,10065
1171,10-30 11:10:13:124,"[KUMHO110087A90D9A246B0001010B00FBB0531F4A6A00AE]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,28,8010,0,-82,10032
1172,10-30 11:10:14:083,"[KUMHO110087A91543246B000100EA00FBB052C00C6A00AB]
",87A91543,24,1.0.7,1.0.6,0,-2.506,-0.25,2.98,27,49164,0,-85,10337
1173,10-30 11:10:15:936,[KUMHO110086A91CB2/20230002011B0100B04F1E826A0196],86A91CB2,20,-,1.3.0,0.1,3.276,-0.055,2.98,24,27137,1,-106,0
1174,10-30 11:10:16:767,"[KUMHO110087A91C14246B000100E500FCAF521F996A00B0]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,27,8089,0,-80,10064
1175,10-30 11:10:17:710,"[KUMHO110087A90C9E246B000200E400FDB05308F36A00A4]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.172,2.98,28,2291,0,-92,10273
1176,10-30 11:10:17:838,"[KUMHO110087A91B39246B0002010D00FBAF53B6F96A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28,46841,0,-87,10145
1177,10-30 11:10:18:285,"[KUMHO110087A90C87246B000200E400FCB05339576A00AA]
",87A90C87,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,14679,0,-86,10097
1178,10-30 11:10:18:957,"[KUMHO110087A90C04246B000100F700FDB05233616A00A8]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13153,0,-88,10129
1179,10-30 11:10:20:411,"[KUMHO110087A90D98246B0001010D00FD9F521C046A00A4]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7172,0,-92,10114
1180,10-30 11:10:20:730,"[KUMHO110087A90C83246B000100E000FBAF5211226A00AD]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4386,0,-83,10225
1181,10-30 11:10:20:937,"[KUMHO110087A90CCF246B000200E000FBAB51A8026A00A9]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.686,-0.25,2.93,26,43010,0,-87,10082
1182,10-30 11:10:22:407,"[KUMHO110087A90C9C246B000200E500FCB05349E56A00A7]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.211,2.98,28,18917,0,-89,10065
1183,10-30 11:10:22:471,"[KUMHO110087A92031246B000100E100FBAF5372FC6A00A8]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29436,0,-88,10225
1184,10-30 11:10:23:142,"[KUMHO110087A90D9A246B0001010B00FCB0531F4B6A00AC]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,28,8011,0,-84,10017
1185,10-30 11:10:24:420,"[KUMHO110087A91543246B000100E900FBB052C00D6A00A9]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49165,0,-87,10336
1186,10-30 11:10:26:161,"[KUMHO110087A91CB2246B0002011B0100B04F1E836A009A]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7811,0,-102,20434
1187,10-30 11:10:26:816,"[KUMHO110087A91C14246B000100E500FDAF521F9A6A00B1]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.172,2.97,27,8090,0,-79,10049
1188,10-30 11:10:28:398,"[KUMHO110087A90C87246B000100E400FDB05339586A00AA]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.172,2.98,28,14680,0,-86,10112
1189,10-30 11:10:29:084,"[KUMHO110087A90C04246B000100F700FDB05233626A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13154,0,-87,10127
1190,10-30 11:10:30:523,"[KUMHO110087A90D98246B0001010E00FD9F521C056A00A3]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.172,2.81,27,7173,0,-93,10112
1191,10-30 11:10:30:955,"[KUMHO110087A90C83246B000100E000FBAF5211236A00AD]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4387,0,-83,10225
1192,10-30 11:10:31:018,"[KUMHO110087A90CCF246B000200E100FBAB51A8036A00A6]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26,43011,0,-90,10081
1193,10-30 11:10:32:456,"[KUMHO110087A90C9C246B000200E500FAB05349E66A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28,18918,0,-90,10049
1194,10-30 11:10:32:712,"[KUMHO110087A92031246B000100E000FBAF5372FD6A00A7]
",87A92031,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,28,29437,0,-89,10240
1195,10-30 11:10:33:159,"[KUMHO110087A90D9A246B0001010B00FCB0531F4C6A00AB]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,28,8012,0,-85,10017
1196,10-30 11:10:34:757,"[KUMHO110087A91543246B000100E900FBB052C00E6A00A7]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49166,0,-89,10336
1197,10-30 11:10:36:387,"[KUMHO110087A91CB2246B0002011B0100B04F1E846A0099]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7812,0,-103,10225
1198,10-30 11:10:36:881,"[KUMHO110087A91C14246B000100E400FCAF521F9B6A00B1]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.211,2.97,27,8091,0,-79,10064
1199,10-30 11:10:38:128,"[KUMHO110087A91B39246B0002010D00FAAF53B6FB6A00A6]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.289,2.97,28,46843,0,-90,20289
1200,10-30 11:10:38:256,"[KUMHO110087A90C9E246B000200E400FCB05308F56A00A5]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2293,0,-91,20545
1201,10-30 11:10:38:495,"[KUMHO110087A90C87246B000200E400FCB05339596A00AA]
",87A90C87,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,14681,0,-86,10097
1202,10-30 11:10:39:198,"[KUMHO110087A90C04246B000100F700FDB05333636A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,28,13155,0,-87,10113
1203,10-30 11:10:40:636,"[KUMHO110087A90D98246B0001010D00FD9F521C066A00A2]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7174,0,-94,10113
1204,10-30 11:10:41:099,"[KUMHO110087A90CCF246B000100E100FBAB51A8046A00AB]
",87A90CCF,24,1.0.7,1.0.6,0,-3.568,-0.25,2.93,26,43012,0,-85,10081
1205,10-30 11:10:41:180,"[KUMHO110087A90C83246B000100E000FBAF5211246A00AC]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4388,0,-84,10224
1206,10-30 11:10:42:521,"[KUMHO110087A90C9C246B000100E500FBB05349E76A00A7]
",87A90C9C,24,1.0.7,1.0.6,0,-3.096,-0.25,2.98,28,18919,0,-89,10064
1207,10-30 11:10:42:952,"[KUMHO110087A92031246B000100E100FAAF5372FE6A00A6]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.289,2.97,28,29438,0,-90,10240
